TransactionID,TransactionAmt,TransactionDT,ProductCD,User_ID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,User_Region,Order_Region,Receiver_Region,Sender_email,Merchant_email,DeviceType,DeviceInfo,Distance,TransactionTimeSlot_E2,HourWithinSlot_E3,TransactionWeekday_E4,AvgTransactionInterval_E5,TransactionAmountVariance_E6,TransactionRatio_E7,MedianTransactionAmount_E8,AvgTransactionAmt_24Hrs_E9,TransactionVelocity_E10,TimingAnomaly_E11,HourlyTransactionCount_E13,DeviceMatching_M4,DeviceMismatch_M6,RegionMismatch_M8,TransactionConsistency_M9,EmailFraudFlag,DaysSinceLastTransac_D2,SameCardDaysDiff_D3,SameAddressDaysDiff_D4,SameReceiverEmailDaysDiff_D10,SameDeviceTypeDaysDiff_D11,TransactionCount_C1,UniqueMerchants_C4,SameBRegionCount_C5,SameDeviceCount_C6,UniqueBRegion_C11,AmountAnomaly,RegionAnomaly_E12,EmailDomainChanges_30D,LateNightPattern,UnauthorizedTransactionFlag,Delivery_Regions_Anomaly,ProductCD_Amount_Anomaly,HighAmount_PostInactivity_E15,isFraud,Customer_Name,DOB,Address,Country,National_ID,Account_Open_Date,Origin_Account,Destination_Account,Account_Type,IP_Address,Geo_Lat,Geo_Long,Login_Country,Transaction_Purpose,Invoice_Number,Business_Category,KYC_Verified,Risk_Score,PEP_Flag,Blacklist_Status,Is_Cross_Border,Currency,FX_Rate
40,73000,29-01-2023 03:23,Services,1003,Spotify,499979874456959,499979,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,abbgd@jiuajl.com,wallet@uber.com,Mobile,Redmi,0,4,1,6,0,1,1,1,1,0,1,0,1,0,1,2,0,3.5,3.5,3.5,3.5,3.5,2,4,16,10,1,1,0,0,0,0,0,1,0,1,User_1003,1960-12-18,"5586 Elm Street, City_6",India,ID005586,2018-06-12,ACC00005586,ACC00010456,Savings,192.168.1.1,-78.835494,-35.126472,India,Gift,INV000039,Retail,1,6,0,Watchlist,0,INR,1
41,73000,30-01-2023 21:30,Miscellaneous,1004,Decathlon,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil123@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,,0,1.75486111111111,1.75486111111111,0,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1988-04-26,"9875 Elm Street, City_5",India,ID009875,2017-10-17,ACC00009875,ACC00012789,Current,10.0.0.2,70.097582,-108.333345,India,Salary,INV000040,Travel,1,89,0,Clean,0,INR,1
42,75000,30-01-2023 21:40,Miscellaneous,1004,Decathlon,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil123@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.006944444444444,0.006944444444444,0.006944444444444,0.006944444444444,0.006944444444444,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1969-09-01,"9875 Elm Street, City_5",India,ID009875,2017-07-26,ACC00009875,ACC00019050,Business,10.0.0.2,16.853229,58.426536,Brazil,Investment,INV000041,Education,1,19,0,Clean,0,INR,1
43,72000,30-01-2023 21:45,Household,1004,Durian,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil123@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,3,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1987-09-05,"9875 Elm Street, City_5",Singapore,ID009875,2017-11-24,ACC00009875,ACC00017660,Current,172.16.0.3,35.016833,-9.519275,Germany,Purchase,INV000042,Education,1,81,0,Clean,0,INR,1
44,77000,30-01-2023 21:50,Household,1004,Wakefit,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil12@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1992-11-16,"9875 Elm Street, City_5",USA,ID009875,2011-03-02,ACC00009875,ACC00017637,Savings,10.0.0.2,61.517621,-57.539258,USA,Gift,INV000043,Travel,1,80,0,Clean,0,INR,1
45,75000,30-01-2023 21:55,Household,1004,Wakefit,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil1@hotmail.com,wallet@uber.com,Desktop,Windows,628.44,2,3,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1979-01-19,"9875 Elm Street, City_5",USA,ID009875,2016-06-13,ACC00009875,ACC00018065,Current,192.168.1.1,-89.816543,67.753813,USA,Investment,INV000044,Retail,1,74,0,Clean,0,INR,1
46,75000,30-01-2023 22:11,Wallet,1004,Amazon,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil1@hotmail.com,wallet@uber.com,Desktop,Windows,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.011111111111111,0.011111111111111,0.011111111111111,0.011111111111111,0.011111111111111,9,5,10,11,2,0,0,0,0,0,0,0,0,0,User_1004,1973-01-07,"9875 Elm Street, City_5",USA,ID009875,2017-08-27,ACC00009875,ACC00019499,Savings,172.16.0.3,-27.080885,-143.735659,India,Salary,INV000045,Education,1,8,0,Clean,0,INR,1
47,70,30-01-2023 22:15,Wallet,1004,Amazon,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil1@hotmail.com,wallet@uber.com,Desktop,Windows,628.44,3,0,0,0,1,1,1,0,1,1,0,1,0,1,2,0,0.002777777777778,0.002777777777778,0.002777777777778,0.002777777777778,0.002777777777778,9,5,10,11,2,1,0,0,0,0,0,0,0,1,User_1004,1996-04-10,"9875 Elm Street, City_5",UK,ID009875,2013-05-12,ACC00009875,ACC00018453,Business,10.0.0.2,-89.138703,124.178011,Brazil,Gift,INV000046,Retail,1,42,0,Clean,0,INR,1
48,1700,30-01-2023 22:20,Wallet,1004,Amazon,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil@hotmail.com,wallet@uber.com,Desktop,Windows,214.89,3,0,0,0,1,1,1,0,1,1,0,1,0,1,2,1,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,9,5,10,11,2,1,0,0,0,0,0,0,0,1,User_1004,1976-12-30,"9875 Elm Street, City_5",India,ID009875,2018-09-30,ACC00009875,ACC00018063,Current,192.168.1.1,-4.494818,62.299882,Brazil,Salary,INV000047,Education,1,75,0,Clean,0,INR,1
49,800000,31-01-2023 07:20,Wallet,1004,Uber,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Bidar,Mysuru,swapnil@hotmail.com,wallet@uber.com,Desktop,Windows,117.47,5,1,1,0,1,1,1,1,0,1,0,1,0,1,2,1,0.375,0.375,0.375,0.375,0.375,9,5,10,11,2,1,0,0,0,0,0,0,0,1,User_1004,1989-09-05,"9875 Elm Street, City_5",India,ID009875,2017-12-09,ACC00009875,ACC00010471,Business,172.16.0.3,-9.74659,-169.291935,Germany,Investment,INV000048,Retail,1,96,0,Clean,0,INR,1
50,800,31-01-2023 07:23,Wallet,1004,Uber,2648221789974314,264822,MasterCard,Gold,Credit,+91 8972345904,Mysuru,Kolar,Mysuru,swapnil@hotmail.com,wallet@uber.com,Desktop,Windows,97.84,5,1,1,0,1,1,1,0,0,1,0,1,0,1,2,1,0.002083333333333,0.002083333333333,0,0.002083333333333,0.002083333333333,1,5,10,11,2,1,1,0,0,0,0,0,0,1,User_1004,1985-07-19,"9875 Elm Street, City_5",USA,ID009875,2012-08-31,ACC00009875,ACC00017778,Business,172.16.0.3,-56.148539,156.522889,India,Loan Repayment,INV000049,Healthcare,1,92,0,Clean,0,INR,1
51,689.75,01-02-2023 13:53,Household,1002,IKEA,4248284702565076,424828,Visa,Black,Prepaid,+91 9827565832,Kodagu,Mysuru,Chikkaballapur,joshuareyes@example.org,imoore@example.net,Mobile,Pixel,97.84,0,3,2,0,0,0,0,0,0,0,0,1,0,1,2,0,,0,0,0,3.4375,4,4,4,4,1,0,0,0,0,0,0,0,0,0,User_U002,1973-02-25,"9670 Elm Street, City_0",UAE,ID009670,2014-01-03,ACC00009670,ACC00015256,Savings,10.0.0.2,-10.523856,-169.640552,Germany,Loan Repayment,INV000050,Education,1,66,0,Blacklisted,1,SGD,87.11
52,686.94,01-02-2023 13:59,Retail,1002,Flipkart,4248284702565076,424828,Visa,Black,Prepaid,+91 9827565832,Kodagu,Mysuru,Davanagere,joshuareyes@example.org,laurie47@example.net,Mobile,Pixel,97.84,0,3,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0.004166666666667,0.004166666666667,0.004166666666667,0,0.004166666666667,4,4,4,4,1,0,0,0,0,0,0,0,0,0,User_U002,1979-04-06,"9670 Elm Street, City_0",UK,ID009670,2014-10-02,ACC00009670,ACC00018960,Business,192.168.1.1,-67.086116,81.552804,India,Loan Repayment,INV000051,Finance,1,20,0,Clean,0,INR,1
53,1000,01-02-2023 14:21,Services,1005,Dream11,6093406724953785,609340,Rupay,Silver,Debit,+91 9072345904,Mysuru,Kolar,Mysuru,sonil@hotmail.com,wallet@uber.com,Desktop,Windows,,1,0,2,0,0,1,0,0,0,0,0,1,0,1,2,0,,0,1.29027777777778,1.29027777777778,1.29027777777778,2,2,2,4,2,0,0,0,0,0,0,0,0,0,User_1005,1997-01-05,"9264 Elm Street, City_4",Singapore,ID009264,2012-12-16,ACC00009264,ACC00014090,Current,192.168.1.1,-8.69437,89.821691,India,Loan Repayment,INV000052,Retail,1,35,0,Clean,0,INR,1
54,696.02,01-02-2023 14:34,Miscellaneous,1002,Lottoland,4248284702565076,424828,Visa,Black,Prepaid,+91 6688234282,Kodagu,Mysuru,Dharwad,joshuareyes@example.org,andersonkim@example.org,Mobile,Pixel,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0.024305555555556,0.024305555555556,0.024305555555556,0,0.024305555555556,4,4,4,4,1,0,0,0,0,0,0,0,0,0,User_U002,1964-03-18,"9670 Elm Street, City_0",USA,ID009670,2018-01-30,ACC00009670,ACC00012219,Business,192.168.1.1,80.584088,47.876526,UK,Investment,INV000053,Healthcare,0,66,0,Clean,0,INR,1
55,691.22,01-02-2023 14:39,Retail,1002,Snapdeal,4248284702565076,424828,Visa,Black,Prepaid,+91 9827565832,Kodagu,Mysuru,Haveri,joshuareyes@example.org,qspencer@example.net,Mobile,Pixel,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0.003472222222222,0.003472222222222,0.003472222222222,0,0.003472222222222,4,4,4,4,1,0,0,0,0,0,1,0,0,1,User_U002,1962-09-11,"9670 Elm Street, City_0",India,ID009670,2013-01-04,ACC00009670,ACC00010856,Savings,172.16.0.3,22.912854,128.765704,UK,Loan Repayment,INV000054,Education,1,19,0,Watchlist,0,INR,1
56,100000,01-02-2023 20:00,Retail,1005,Ajio,6093406724953785,609340,Rupay,Silver,Debit,+91 9072345904,Mysuru,Kolar,Mysuru,sonil@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,2,2,0,0,0,0,1,0,0,0,1,0,1,2,0,0.235416666666667,0.235416666666667,0.235416666666667,0.235416666666667,0.235416666666667,2,2,2,4,2,0,0,0,0,0,0,0,0,0,User_1005,1981-04-23,"9264 Elm Street, City_4",USA,ID009264,2018-05-05,ACC00009264,ACC00012884,Savings,172.16.0.3,-34.953711,119.025043,Germany,Purchase,INV000055,Retail,1,81,0,Clean,0,INR,1
57,1000,04-02-2023 21:00,Retail,1006,Ajio,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,sonil@hotmail.com,wallet@uber.com,Desktop,Windows,0,2,3,5,0,0,1,0,0,0,0,0,1,0,1,2,0,,0,3.04166666666667,3.04166666666667,3.04166666666667,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1963-03-08,"4399 Elm Street, City_9",Singapore,ID004399,2019-09-17,ACC00004399,ACC00018856,Savings,192.168.1.1,5.94718,-39.294989,India,Purchase,INV000056,Finance,1,22,0,Clean,0,INR,1
58,1000,14-02-2023 21:00,Retail,1006,Ajio,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@gmail.com,wallet@uber.com,Desktop,Windows,0,2,3,1,0,0,1,0,0,0,0,0,1,0,1,2,0,10,10,10,10,10,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1977-10-18,"4399 Elm Street, City_9",UK,ID004399,2010-07-17,ACC00004399,ACC00019091,Business,192.168.1.1,69.667803,-44.412754,USA,Gift,INV000057,Travel,1,93,0,Clean,0,INR,1
59,1000,17-02-2023 11:22,Wallet,1006,Swiggy Instamart,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@yahoo.com,wallet@uber.com,Desktop,Windows,0,0,1,4,0,0,1,0,0,0,0,0,1,0,1,2,0,2.59861111111111,2.59861111111111,2.59861111111111,2.59861111111111,2.59861111111111,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1977-02-03,"4399 Elm Street, City_9",UK,ID004399,2013-08-14,ACC00004399,ACC00014704,Savings,192.168.1.1,-47.724861,-96.209632,Germany,Gift,INV000058,Travel,1,25,0,Clean,0,INR,1
60,1500,20-02-2023 13:22,Wallet,1006,Swiggy Instamart,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@yahoo.com,wallet@uber.com,Desktop,Windows,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,2,0,3.08333333333333,3.08333333333333,3.08333333333333,3.08333333333333,3.08333333333333,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1991-09-03,"4399 Elm Street, City_9",UAE,ID004399,2013-10-02,ACC00004399,ACC00011211,Current,172.16.0.3,3.245932,-78.856597,Germany,Salary,INV000059,Travel,1,16,0,Clean,0,INR,1
61,1500,20-02-2023 19:30,Wallet,1006,Swiggy Instamart,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@reddif.com,wallet@uber.com,Desktop,Windows,0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0.255555555555555,0.255555555555555,0.255555555555555,0.255555555555555,0.255555555555555,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1986-11-16,"4399 Elm Street, City_9",Singapore,ID004399,2016-03-02,ACC00004399,ACC00013073,Business,192.168.1.1,-30.974238,1.897589,USA,Loan Repayment,INV000060,Finance,1,3,0,Clean,0,INR,1
62,1900,20-02-2023 19:37,Household,1006,Urban Ladder,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@reddif.com,wallet@uber.com,Desktop,Windows,532.28,2,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0.004861111111111,0.004861111111111,0.004861111111111,0.004861111111111,0.004861111111111,7,3,8,8,3,0,0,0,0,0,0,0,0,0,User_1006,1961-11-27,"4399 Elm Street, City_9",USA,ID004399,2012-03-20,ACC00004399,ACC00015801,Business,192.168.1.1,41.14966,43.192815,Brazil,Salary,INV000061,Finance,1,68,0,Watchlist,0,INR,1
63,900,20-02-2023 23:22,Household,1006,Urban Ladder,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Kolar,Mysuru,nil@reddi.com,wallet@uber.com,Desktop,Windows,60.79,3,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0.15625,0.15625,0.15625,0.15625,0.15625,7,3,8,8,3,0,0,1,0,0,0,0,0,1,User_1006,1966-04-13,"4399 Elm Street, City_9",UAE,ID004399,2019-10-30,ACC00004399,ACC00019959,Current,172.16.0.3,-87.669183,-93.954843,India,Loan Repayment,INV000062,Travel,1,8,0,Clean,0,INR,1
64,900,22-02-2023 23:35,Household,1006,Urban Ladder,3450620650284932,345062,Amex,Black,Prepaid,+91 9072345904,Mysuru,Bangalore,Mysuru,hommie@weird.com,wallet@uber.com,Mobile,Samsung,0,3,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2.00902777777778,2.00902777777778,0,2.00902777777778,21.3722222222222,1,3,8,2,3,0,0,1,0,0,0,0,0,1,User_1006,1987-09-28,"4399 Elm Street, City_9",Singapore,ID004399,2012-01-15,ACC00004399,ACC00016797,Business,172.16.0.3,-70.408052,174.771376,UK,Investment,INV000063,Retail,1,50,0,Clean,0,INR,1
65,900,22-02-2023 23:37,Household,1008,Urban Ladder,5163334784293438,516333,Visa,Gold,Debit,+91 9072347704,Bidar,Bidar,Bidar,hommie@weird.com,wallet@uber.com,Mobile,Samsung,0,3,1,2,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,0,0.001388888888889,0.001388888888889,4,3,4,4,2,0,0,0,0,0,0,0,0,0,User_1008,1998-12-25,"7922 Elm Street, City_2",Singapore,ID007922,2019-09-01,ACC00007922,ACC00011100,Savings,192.168.1.1,63.598695,130.698953,USA,Gift,INV000064,Education,1,15,0,Clean,0,INR,1
66,1000,23-02-2023 00:35,Consumable,1008,Zepto,5163334784293438,516333,Visa,Gold,Debit,+91 9072347704,Bidar,Bidar,Bidar,hommie@weird.com,wallet@uber.com,Mobile,Samsung,,3,2,3,0,0,1,0,0,0,0,0,1,0,0,3,0,0.040277777777778,0.040277777777778,0.040277777777778,0.040277777777778,0.040277777777778,4,3,4,4,2,0,0,0,0,0,0,0,0,0,User_1008,1972-07-20,"7922 Elm Street, City_2",UK,ID007922,2013-04-19,ACC00007922,ACC00010684,Savings,172.16.0.3,53.871506,-72.719491,India,Gift,INV000065,Healthcare,1,33,0,Clean,1,EUR,82.8
67,15000,23-02-2023 00:45,Consumable,1008,Zepto,5163334784293438,516333,Visa,Gold,Debit,+91 9072347704,Bidar,Bidar,Bidar,hommie@weird.com,wallet@uber.com,Mobile,Samsung,0,3,2,3,0,0,0,1,1,0,0,0,1,0,0,3,0,0.006944444444444,0.006944444444444,0.006944444444444,0.006944444444444,0.006944444444444,4,3,4,4,2,0,0,0,0,0,0,0,0,0,User_1008,1993-11-08,"7922 Elm Street, City_2",UAE,ID007922,2016-02-28,ACC00007922,ACC00013353,Savings,192.168.1.1,-26.373042,-15.002789,India,Loan Repayment,INV000066,Travel,1,24,0,Clean,0,INR,1
68,150000,27-02-2023 22:45,Miscellaneous,1008,Lottoland,5163334784293438,516333,Visa,Gold,Debit,+91 9072347704,Bidar,Bidar,Bidar,hommie@weird.com,wallet@uber.com,Mobile,Samsung,60.79,3,0,0,0,1,1,1,1,0,1,0,1,0,0,3,0,4.91666666666667,4.91666666666667,4.91666666666667,4.91666666666667,4.91666666666667,4,3,4,4,2,1,0,0,0,0,0,0,0,1,User_1008,1997-09-18,"7922 Elm Street, City_2",India,ID007922,2011-01-24,ACC00007922,ACC00016102,Business,10.0.0.2,77.517462,-144.691692,Germany,Purchase,INV000067,Healthcare,1,40,0,Watchlist,1,EUR,72.31
69,150,27-02-2023 23:15,Retail,1009,Ajio,4916982823779669,491698,Visa,Black,Credit,+91 9912338133,Bagalkot,Bagalkot,Bagalkot,Sooman@gmail.com.com,wallet@uber.com,Desktop,Windows,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,0,0,0.020833333333333,6.99513888888889,3,3,5,5,3,0,0,0,0,0,0,0,0,0,User_1009,1963-12-26,"2643 Elm Street, City_3",India,ID002643,2018-05-21,ACC00002643,ACC00011008,Current,172.16.0.3,78.168039,14.640056,Brazil,Purchase,INV000068,Education,1,43,0,Clean,1,EUR,61.02
70,200,27-02-2023 23:58,Consumable,1009,DMart,4916982823779669,491698,Visa,Black,Credit,+91 9912338133,Bagalkot,Bagalkot,Bagalkot,Sooman@gmail.com.com,wallet@uber.com,Desktop,Windows,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.029861111111111,0.029861111111111,0.029861111111111,0.029861111111111,0.029861111111111,3,3,5,5,3,0,0,0,0,0,0,0,0,0,User_1009,1972-01-31,"2643 Elm Street, City_3",UAE,ID002643,2019-07-02,ACC00002643,ACC00011632,Savings,192.168.1.1,-36.752446,144.032549,UK,Purchase,INV000069,Retail,1,1,0,Clean,0,INR,1
71,7000,27-02-2023 23:59,Consumable,1009,DMart,4916982823779669,491698,Visa,Black,Credit,+91 9912338133,Bagalkot,Bagalkot,Bagalkot,Sooman@gmail.com.com,wallet@uber.com,Desktop,Windows,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,3,3,5,5,3,0,0,0,0,0,0,0,0,0,User_1009,1978-04-17,"2643 Elm Street, City_3",USA,ID002643,2017-09-06,ACC00002643,ACC00013066,Business,10.0.0.2,-63.031125,-74.983415,Germany,Salary,INV000070,Finance,0,35,0,Clean,0,INR,1
72,2242.17,28-02-2023 11:16,Services,1003,ALT Balaji,4225452880241741,422545,Visa,Gold,Prepaid,+91 8670310150,Uttara Kannada,Ramanagara,Gadag,charlenemartinez@example.net,joshua00@example.com,Desktop,Realme,90.75,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,,0,0,0,0.470138888888889,3,3,4,4,1,0,0,0,0,0,0,0,0,0,User_U003,1977-08-17,"1216 Elm Street, City_6",UK,ID001216,2010-05-29,ACC00001216,ACC00011821,Business,172.16.0.3,-30.91753,-151.966101,USA,Purchase,INV000071,Education,1,41,0,Clean,0,INR,1
73,2231.71,28-02-2023 11:29,Wallet,1003,Uber,4225452880241741,422545,Visa,Gold,Prepaid,+91 7891151115,Uttara Kannada,Ramanagara,Udupi,charlenemartinez@example.net,nicholasjohnson@example.com,Desktop,Realme,,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0.009027777777778,0.009027777777778,0.009027777777778,0,0.009027777777778,3,3,4,4,1,0,0,0,0,0,0,0,0,0,User_U003,1967-05-20,"1216 Elm Street, City_6",UAE,ID001216,2012-06-06,ACC00001216,ACC00018643,Business,10.0.0.2,-17.728573,-119.579485,USA,Salary,INV000072,Retail,1,40,0,Clean,0,INR,1
74,2233.88,28-02-2023 11:57,Miscellaneous,1003,Decathlon,6970313514792549,697031,Rupay,Platinum,Prepaid,+91 8670310150,Uttara Kannada,Ramanagara,Hassan,charlenemartinez@example.net,nicolewhite@example.org,Desktop,Realme,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0.019444444444444,0,0.019444444444444,0,0.019444444444444,1,1,4,4,1,0,0,0,0,0,0,0,0,0,User_U003,1982-11-22,"1216 Elm Street, City_6",UAE,ID001216,2016-05-21,ACC00001216,ACC00011335,Current,10.0.0.2,-87.641653,-101.611877,Germany,Purchase,INV000073,Retail,1,44,0,Clean,0,INR,1
75,2246.18,28-02-2023 12:14,Miscellaneous,1003,Decathlon,4225452880241741,422545,Visa,Gold,Prepaid,+91 7891151115,Uttara Kannada,Ramanagara,Chikkamagaluru,charlenemartinez@example.net,amanda90@example.com,Desktop,Realme,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0.011805555555556,0.03125,0.011805555555556,0,0.011805555555556,3,3,4,4,1,0,0,0,0,0,1,0,0,1,User_U003,1986-12-03,"1216 Elm Street, City_6",Singapore,ID001216,2011-11-06,ACC00001216,ACC00012033,Business,192.168.1.1,29.915454,-67.244879,India,Investment,INV000074,Travel,1,83,0,Clean,0,INR,1
76,7000,28-02-2023 14:01,Consumable,1009,DMart,4916982823779669,491698,Visa,Black,Credit,+91 9912338133,Bagalkot,Koppal,Bagalkot,Sooman@gmail.com.com,wallet@uber.com,Desktop,Windows,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.584722222222222,0.584722222222222,0,0.584722222222222,0.074305555555556,2,3,5,5,3,0,0,0,0,0,0,0,0,0,User_1009,1998-04-19,"2643 Elm Street, City_3",UAE,ID002643,2015-03-20,ACC00002643,ACC00013766,Current,172.16.0.3,-57.025994,156.459596,Germany,Gift,INV000075,Travel,1,44,0,Clean,0,INR,1
77,700,01-03-2023 22:00,Miscellaneous,1009,FirstCry,4916982823779669,491698,Visa,Black,Credit,+91 9912338133,Bagalkot,Koppal,Bagalkot,Sooman@gmail.com.com,wallet@uber.com,Desktop,Windows,0,3,0,2,0,1,1,0,0,0,1,0,0,0,1,1,0,1.33263888888889,1.33263888888889,1.33263888888889,1.33263888888889,1.33263888888889,2,3,5,5,3,1,0,0,0,0,0,0,0,1,User_1009,1975-10-06,"2643 Elm Street, City_3",India,ID002643,2017-04-26,ACC00002643,ACC00016325,Business,10.0.0.2,0.500087,36.114988,Brazil,Loan Repayment,INV000076,Healthcare,1,87,0,Clean,0,INR,1
78,700,01-03-2023 22:03,Miscellaneous,1010,FirstCry,342276259963901,342276,Amex,Plantinum,Debit,+91 9912338133,Chikkaballapur,Chikkaballapur,Chikkaballapur,Das@gmail.com.com,wallet@uber.com,Mobile,Samsung,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,0,0.002083333333333,1.97083333333333,9,5,9,10,5,0,0,0,0,0,0,0,0,0,User_1010,1992-08-01,"6243 Elm Street, City_3",Singapore,ID006243,2015-07-04,ACC00006243,ACC00012049,Business,192.168.1.1,53.903533,58.273494,India,Investment,INV000077,Education,1,65,0,Watchlist,1,EUR,69.86
79,900,01-03-2023 22:05,Wallet,1010,Zomato,342276259963901,342276,Amex,Plantinum,Debit,+91 9912338133,Chikkaballapur,Chikkaballapur,Chikkaballapur,Das@gmail.com.com,wallet@uber.com,Mobile,Samsung,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,9,5,9,10,5,0,0,0,0,0,0,0,0,0,User_1010,1981-03-20,"6243 Elm Street, City_3",UAE,ID006243,2011-05-11,ACC00006243,ACC00014762,Business,192.168.1.1,29.634432,-149.701665,USA,Gift,INV000078,Healthcare,1,59,0,Clean,0,INR,1
80,400,01-03-2023 22:07,Wallet,1010,Zomato,342276259963901,342276,Amex,Plantinum,Debit,+91 9912338133,Chikkaballapur,Chikkaballapur,Chikkaballapur,Das@gmail.com.com,wallet@uber.com,Mobile,Samsung,60.79,3,0,2,1,0,1,0,0,0,0,0,1,0,0,3,0,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,9,5,9,10,5,0,0,0,0,0,0,0,0,0,User_1010,1979-12-01,"6243 Elm Street, City_3",USA,ID006243,2016-05-29,ACC00006243,ACC00013653,Savings,10.0.0.2,-72.933046,-12.49384,Brazil,Loan Repayment,INV000079,Retail,1,43,0,Clean,0,INR,1
